8.12137 0.0957735 76.4466 1.59589 0.214431 -247.372
8.12777 0.0947225 72.1994 3.65674 -1.07521 -247.177
8.13915 0.0905632 67.9616 5.67426 -2.33208 -246.832
8.14943 0.0861216 65.1441 6.98332 -3.13349 -246.52
8.16876 0.0771039 60.9329 8.87618 -4.25361 -245.937
8.18415 0.0696405 58.1375 10.0819 -4.92996 -245.474
8.21081 0.0565252 53.9656 11.7919 -5.81258 -244.677
8.23083 0.0466821 51.2003 12.8591 -6.29847 -244.082
8.26398 0.0306259 47.0789 14.3396 -6.85087 -243.103
8.288 0.0192944 44.3504 15.2413 -7.09048 -242.399
8.32663 0.00178972 40.2882 16.4588 -7.2434 -241.274
8.35395 -0.00995343 37.6016 17.1771 -7.20427 -240.485
8.39695 -0.0272268 33.6053 18.1105 -6.94257 -239.253
8.42679 -0.038268 30.9642 18.6354 -6.64344 -238.406
8.47299 -0.0537374 27.0381 19.2749 -6.03031 -237.106
8.50456 -0.0631281 24.4447 19.6026 -5.52652 -236.226
8.55275 -0.07555 20.5908 19.9467 -4.65398 -234.895
8.58525 -0.0825883 18.0457 20.0786 -4.00916 -234.006
8.63425 -0.0911028 14.2641 20.1328 -2.97148 -232.678
8.6669 -0.095341 11.7668 20.0748 -2.24608 -231.802
8.71554 -0.0994555 8.05589 19.8503 -1.12905 -230.508
8.74759 -0.100678 5.60472 19.6115 -0.37684 -229.663
8.79478 -0.100227 1.96116 19.1246 0.743739 -228.431
8.82551 -0.098424 359.554 18.7172 1.47508 -227.636
8.87023 -0.0935341 355.973 17.988 2.53117 -226.488
8.89899 -0.0888787 353.605 17.4267 3.19811 -225.756
8.9403 -0.0799408 350.082 16.4788 4.1264 -224.713
8.97915 -0.0688669 346.591 15.4122 4.9488 -223.74
9.00355 -0.0604356 344.279 14.64 5.42776 -223.134
9.03771 -0.0464571 340.834 13.3979 6.02721 -222.291
9.05876 -0.0364085 338.552 12.5184 6.33939 -221.774
9.08757 -0.0205387 335.147 11.1303 6.66432 -221.071
9.10486 -0.0096142 332.888 10.1638 6.77978 -220.651
9.12779 0.00695389 329.516 8.66045 6.7952 -220.097
9.14102 0.0179204 327.276 7.62747 6.70079 -219.779
9.15767 0.0339203 323.928 6.04008 6.41062 -219.379
9.1666 0.0441057 321.701 4.96129 6.12505 -219.165
9.17669 0.0583777 318.369 3.32031 5.57246 -218.924
9.18118 0.067073 316.151 2.21567 5.13009 -218.817
9.18455 0.0786637 312.827 0.550411 4.37125 -218.737
9.18454 0.085311 310.612 -0.560939 3.81097 -218.737
9.18115 0.0935023 307.288 -2.22237 2.90436 -218.818
9.17665 0.0977015 305.07 -3.32205 2.2646 -218.925
9.16657 0.102009 301.738 -4.9525 1.26659 -219.166
